Artist,Artist_Id,Album_Name,Album_Id,Track_Title,Track_Id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
NU'EST,1iQfn1B8V25iQoolQakyAZ,Bridge the World,639mTWGqnCvPZ4KCXiQXHi,Shalala Ring,2NC6gLy5H4osbG7oTpbJNs,0.534,0.927,1,-3.513,1,0.109,0.139,0,0.179,0.369,133.996,213413,4
NU'EST,1iQfn1B8V25iQoolQakyAZ,Bridge the World,639mTWGqnCvPZ4KCXiQXHi,"Hey,Love Japanese ver.",6nI1LDkkVIek2hmdHEUBP1,0.66,0.938,1,-3.687,1,0.0748,0.605,0,0.337,0.788,121.972,230667,4
NU'EST,1iQfn1B8V25iQoolQakyAZ,"NU'EST The First Album ""Re:BIRTH""",0LwhNIhiEE3D0memGvBLfl,Judgement,4YU2yDEU9lj7UfJG9DJp35,0.634,0.938,0,-5.548,1,0.279,0.0347,0,0.28,0.605,150.082,56555,4
NU'EST,1iQfn1B8V25iQoolQakyAZ,"NU'EST The First Album ""Re:BIRTH""",0LwhNIhiEE3D0memGvBLfl,Big deal,7LRK0yrwGA94fnLB26IhSq,0.591,0.885,1,-2.945,0,0.0598,0.0344,0,0.0933,0.692,89.947,217701,4
NU'EST,1iQfn1B8V25iQoolQakyAZ,"NU'EST The First Album ""Re:BIRTH""",0LwhNIhiEE3D0memGvBLfl,Good Bye Bye,7pzSzXBmYzO7qTKODtFDeL,0.591,0.899,11,-2.974,0,0.109,0.0174,0,0.127,0.341,127.961,207891,4
NU'EST,1iQfn1B8V25iQoolQakyAZ,"NU'EST The First Album ""Re:BIRTH""",0LwhNIhiEE3D0memGvBLfl,Darkness,0NGZYFzIioTKJwWcKUdkrW,0.596,0.842,0,-4.163,0,0.0939,0.592,4.07E-06,0.437,0.626,93.877,186870,4
NU'EST,1iQfn1B8V25iQoolQakyAZ,"NU'EST The First Album ""Re:BIRTH""",0LwhNIhiEE3D0memGvBLfl,Storybook,6mFHi4AFYBBQPlMlHfIUQW,0.687,0.904,9,-4.69,1,0.0417,0.00826,0,0.0717,0.464,115.998,223065,4
NU'EST,1iQfn1B8V25iQoolQakyAZ,"NU'EST The First Album ""Re:BIRTH""",0LwhNIhiEE3D0memGvBLfl,CLIMAX,2hebHVpJW2pYC5BsqskkT6,0.406,0.855,1,-3.637,1,0.0544,0.217,0,0.248,0.303,172.023,192318,4
NU'EST,1iQfn1B8V25iQoolQakyAZ,"NU'EST The First Album ""Re:BIRTH""",0LwhNIhiEE3D0memGvBLfl,Give Me a Shoulder,2KdPsMHAYpOAfVBkiD6qgK,0.756,0.911,7,-3.021,1,0.209,0.544,0,0.165,0.635,94.003,208811,4
NU'EST,1iQfn1B8V25iQoolQakyAZ,"NU'EST The First Album ""Re:BIRTH""",0LwhNIhiEE3D0memGvBLfl,FACE,60oyvXjv0nwZnRrwZvZqUm,0.789,0.88,0,-3.235,0,0.064,0.0226,0,0.386,0.615,123.97,220135,4
NU'EST,1iQfn1B8V25iQoolQakyAZ,"NU'EST The First Album ""Re:BIRTH""",0LwhNIhiEE3D0memGvBLfl,Action,5p6rMnPUgO4ixhybv71Rp4,0.476,0.887,5,-2.762,1,0.219,0.0577,0,0.0904,0.67,205.915,194311,4
NU'EST,1iQfn1B8V25iQoolQakyAZ,"NU'EST The First Album ""Re:BIRTH""",0LwhNIhiEE3D0memGvBLfl,Hello,4J7M1RBAdn1LBYtPrKE9UE,0.697,0.662,11,-5.402,0,0.0651,0.328,0,0.204,0.428,95.998,209276,4
NU'EST,1iQfn1B8V25iQoolQakyAZ,"NU'EST The First Album ""Re:BIRTH""",0LwhNIhiEE3D0memGvBLfl,Sleep Talking,7aIZEHj5oG2Vpv9EsarpAa,0.729,0.912,11,-4.224,1,0.134,0.0173,0,0.111,0.738,127.978,208609,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Reincarnation,6A2ahWJPDQl2n7bAtftT51,Reincarnation,1W3xfaGdfWxUU94lBcrWjT,0.721,0.838,11,-4.343,0,0.125,0.0372,0,0.137,0.659,131.965,186267,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Reincarnation,6A2ahWJPDQl2n7bAtftT51,Scentist,1HybeCid417lV9ldlKGenl,0.619,0.834,10,-3.918,0,0.061,0.137,0,0.119,0.781,150.017,187067,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Reincarnation,6A2ahWJPDQl2n7bAtftT51,Sugar,1pZmZ25sr75YYGZoj0aMlw,0.718,0.723,0,-4.044,1,0.0535,0.52,0,0.14,0.786,98.99,246067,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Reincarnation,6A2ahWJPDQl2n7bAtftT51,Last Note~消えた後の蝋燭の香り,1W93St79jAjrgEW2FYkEmW,0.696,0.773,11,-5.795,0,0.0462,0.216,0,0.0733,0.909,152.003,243933,3
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Reincarnation,6A2ahWJPDQl2n7bAtftT51,Circle,6Ys7xrEbpSfZmbRL3KQt6Z,0.796,0.742,6,-4.796,0,0.0543,0.308,0,0.137,0.719,120.016,199133,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Reincarnation,6A2ahWJPDQl2n7bAtftT51,My Valentine,3m7vb40uwUD0R6sP6HYDe1,0.775,0.71,7,-4.45,0,0.0371,0.258,0,0.0896,0.794,132.007,222933,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Reincarnation,6A2ahWJPDQl2n7bAtftT51,But Not For Me,6AUQcCfVw6MGb9Ll5UmIyQ,0.702,0.755,8,-5.228,0,0.0371,0.0371,0,0.121,0.427,97,266133,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Reincarnation,6A2ahWJPDQl2n7bAtftT51,The Rain,7pPmELQCerSgfKJ9owL2aO,0.577,0.437,2,-6.208,1,0.0282,0.808,0,0.125,0.161,126.103,240533,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Reincarnation,6A2ahWJPDQl2n7bAtftT51,Navy & Shining Gold,7akGOOrHPIOZfSfL58oUi3,0.676,0.876,11,-3.072,0,0.0381,0.0944,0,0.0525,0.715,122.032,190467,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Reincarnation,6A2ahWJPDQl2n7bAtftT51,桃源境(Shangri-La),55MUEPR6T2w0Xe4jyOORTE,0.611,0.719,6,-3.517,0,0.105,0.147,0,0.133,0.573,77.524,204267,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,EAU DE VIXX,4dUIpYgwZeY8z15ikxThDE,Scentist,18oDuUN4ixceCOX6hkfdRZ,0.617,0.829,10,-3.884,0,0.078,0.117,0,0.115,0.706,150.064,184794,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,EAU DE VIXX,4dUIpYgwZeY8z15ikxThDE,Odd Sense,5YV9pWUf79ikNFjGVe5OAN,0.645,0.872,5,-3.944,0,0.0479,0.0611,0,0.365,0.773,149.993,211093,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,EAU DE VIXX,4dUIpYgwZeY8z15ikxThDE,Silence,0KwktSPP0ZQzp1hIDWmleb,0.723,0.875,11,-4.664,0,0.0626,0.0207,0,0.124,0.707,124.988,221997,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,EAU DE VIXX,4dUIpYgwZeY8z15ikxThDE,My Valentine,4x8XtgXKXwM0oeXKwzx6HH,0.772,0.723,7,-4.436,0,0.0407,0.252,0,0.121,0.805,131.996,220860,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,EAU DE VIXX,4dUIpYgwZeY8z15ikxThDE,Circle,2stXRblkmTRhIKs0DotMU8,0.793,0.753,6,-4.77,0,0.0566,0.299,0,0.135,0.746,120.048,197886,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,EAU DE VIXX,4dUIpYgwZeY8z15ikxThDE,Good Day,1P0Zo8EiWclA8WHfl5YcI3,0.708,0.929,4,-3.199,0,0.043,0.0286,0,0.0327,0.962,113.966,181148,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,EAU DE VIXX,4dUIpYgwZeY8z15ikxThDE,Escape,01CvRh1krdmMKe7icfOR3B,0.686,0.856,7,-5.308,1,0.143,0.299,0,0.151,0.481,164.048,201258,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,EAU DE VIXX,4dUIpYgwZeY8z15ikxThDE,Trigger,3iEli3k9nx3zs5S4l7uZBd,0.735,0.792,2,-6.033,0,0.0591,0.0726,0,0.0699,0.506,109.919,188776,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,EAU DE VIXX,4dUIpYgwZeY8z15ikxThDE,Resemble,2ElpPwGjmZFQLLU5IoD3Pt,0.628,0.482,11,-6.899,0,0.033,0.755,0,0.179,0.185,74.974,210967,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,EAU DE VIXX,4dUIpYgwZeY8z15ikxThDE,Navy & Shining Gold,56BFkcgVOaWYEyWSjG4hMO,0.674,0.87,11,-3.075,0,0.0354,0.0915,0,0.0878,0.779,122.036,188271,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,EAU DE VIXX,4dUIpYgwZeY8z15ikxThDE,Shangri-La,6r0k7OqcR7qn730YndgjU9,0.39,0.733,6,-3.513,0,0.174,0.155,0,0.114,0.511,77.59,202268,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,EAU DE VIXX,4dUIpYgwZeY8z15ikxThDE,Scentist (Inst.),6O5aCLzLK6GwCkhiyv9l7V,0.675,0.729,10,-6.79,0,0.0386,0.0719,0.752,0.111,0.56,149.991,184801,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VIXX 2016 CONCEPTION KER Special Package,39WhrQRCkuFnUSd5btgks5,Milky Way,67LjBe2BzhAA3gE2f2Oz0S,0.731,0.855,7,-3.644,0,0.0682,0.208,0,0.112,0.933,106.995,202937,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VIXX 2016 CONCEPTION KER Special Package,39WhrQRCkuFnUSd5btgks5,DYNAMITE,3gdZmKBjS7KV7ObZRvH3ND,0.757,0.821,6,-2.918,0,0.115,0.149,0,0.162,0.742,113.955,210485,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VIXX 2016 CONCEPTION KER Special Package,39WhrQRCkuFnUSd5btgks5,Six Feet Under,7937zba420R97oAqPEc3ME,0.689,0.962,1,-2.81,0,0.0796,0.175,0,0.271,0.948,98.969,175173,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VIXX 2016 CONCEPTION KER Special Package,39WhrQRCkuFnUSd5btgks5,손의 이별,3lZs322jYPBc9FdQ4y4fYB,0.352,0.717,10,-3.749,1,0.0411,0.336,0,0.333,0.439,169.697,234261,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VIXX 2016 CONCEPTION KER Special Package,39WhrQRCkuFnUSd5btgks5,Fantasy,53juUSMef1mz0NxcH9sgYw,0.593,0.921,9,-3.101,0,0.0736,0.06,0,0.0887,0.176,106.938,208645,3
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VIXX 2016 CONCEPTION KER Special Package,39WhrQRCkuFnUSd5btgks5,Love Me Do,2zwfcpAhmR6mSTR9FumAWJ,0.638,0.902,1,-3.32,0,0.0656,0.0404,0,0.168,0.671,146.008,230615,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VIXX 2016 CONCEPTION KER Special Package,39WhrQRCkuFnUSd5btgks5,나비 효과,0F37HEfw6vtcgqeswLF6vi,0.63,0.742,7,-3.691,0,0.0333,0.238,0,0.0722,0.513,146.112,200730,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VIXX 2016 CONCEPTION KER Special Package,39WhrQRCkuFnUSd5btgks5,The Closer,7FGZHwYYUIFDb5OuQ1pbyD,0.65,0.835,11,-3.595,0,0.135,0.0346,0,0.566,0.606,139.799,225393,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VIXX 2016 CONCEPTION KER Special Package,39WhrQRCkuFnUSd5btgks5,Desperate,5vBuxo0u0NbH62Vzv4saN8,0.645,0.872,0,-4.235,0,0.0657,0.141,0,0.109,0.454,111.947,211050,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VIXX 2016 CONCEPTION KER Special Package,39WhrQRCkuFnUSd5btgks5,Shooting Star,5Uo0EoF789MFcopkh6lPHs,0.684,0.937,8,-2.5,0,0.0565,0.316,0,0.0777,0.813,110.021,208769,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VIXX 2016 CONCEPTION KER Special Package,39WhrQRCkuFnUSd5btgks5,Good Night & Good Morning,10ImiBFxSpB5BFO8LipP1t,0.605,0.63,9,-5.789,0,0.036,0.456,0,0.177,0.405,131.998,197612,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VIXX 2016 CONCEPTION KER Special Package,39WhrQRCkuFnUSd5btgks5,The Romance Is Over,5QpNXwLxfDZn2kF21AnDgi,0.5,0.689,8,-4.412,1,0.0369,0.423,0,0.184,0.452,198.122,221446,3
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Chained Up,1vpUDg93CEHBs0snI8TVm0,Mistress (Intro),4yJPTpb5dbsRoMEonEQvSI,0.442,0.428,9,-13.211,0,0.0479,0.82,0.829,0.479,0.0648,103.669,71259,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Chained Up,1vpUDg93CEHBs0snI8TVm0,Chained Up,2JcQ5i13wsNdyyXs8Sqab0,0.728,0.941,9,-2.044,0,0.188,0.0955,0,0.328,0.924,92.065,192922,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Chained Up,1vpUDg93CEHBs0snI8TVm0,MAZE,0h0iXoGLVW0R1CScifRnoG,0.704,0.891,10,-2.409,1,0.0454,0.0375,0,0.0449,0.715,123.002,207597,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Chained Up,1vpUDg93CEHBs0snI8TVm0,Stop It Girl,3CtMSUMd6fKcrT1EKAQX2z,0.627,0.737,5,-3.821,0,0.0401,0.567,0,0.0927,0.486,78.021,224814,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Chained Up,1vpUDg93CEHBs0snI8TVm0,Hot Enough,6zWNFvNGuWCUHuRuYSqBqQ,0.419,0.734,1,-4.576,0,0.131,0.244,0,0.372,0.627,192.179,206552,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Chained Up,1vpUDg93CEHBs0snI8TVm0,Spider,1sBKrnpWQTWmmcna7c1fVM,0.628,0.896,8,-2.089,1,0.0632,0.165,0,0.113,0.586,119.91,227097,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Chained Up,1vpUDg93CEHBs0snI8TVm0,That you,1ZWQWXcE3bhDg9R6jVnIlZ,0.55,0.872,7,-2.849,1,0.06,0.457,0,0.09,0.639,166.145,234790,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Chained Up,1vpUDg93CEHBs0snI8TVm0,Heaven,0YGK3dzyRBPTY7dO5fTheL,0.641,0.913,11,-2.403,1,0.0393,0.215,0,0.365,0.812,132.035,194882,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Chained Up,1vpUDg93CEHBs0snI8TVm0,Now we,28753uWH66Fe8Gc5E37Hxe,0.487,0.585,8,-4.766,1,0.0296,0.436,0,0.0526,0.238,152.057,263871,3
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Chained Up,1vpUDg93CEHBs0snI8TVm0,Eternity,6KhD3KdTctNdsySFRTQQsg,0.586,0.942,0,-2.791,0,0.0846,0.13,0,0.217,0.366,129.082,183979,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Chained Up,1vpUDg93CEHBs0snI8TVm0,Error,0d6ckKhnm32elAg8AbaRgq,0.562,0.923,5,-2.476,0,0.0497,0.0686,0,0.102,0.313,127.97,225494,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Chained Up,1vpUDg93CEHBs0snI8TVm0,Can`t Say,2QAHxVGw7bAnngkXqV2A0G,0.633,0.962,5,-1.401,1,0.043,0.19,0,0.241,0.542,131.974,203656,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Chained Up,1vpUDg93CEHBs0snI8TVm0,Chained Up (Inst.),7LFrQUdOKg7wp5UsaBrnUb,0.777,0.935,2,-4.478,1,0.0834,0.0197,0.555,0.293,0.824,92.017,192922,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Chained Up,1vpUDg93CEHBs0snI8TVm0,Chained Up (Chinese Ver.),11xTMTWdf3eQzLRcXVibs2,0.728,0.939,2,-1.337,1,0.178,0.127,0,0.34,0.93,92.025,192947,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VOODOO,6GzfnuzRzQOWuFLD9ulcJR,VOODOO,1kOYkfvLe90XiJjOLr478q,0.241,0.382,0,-9.477,0,0.0322,0.943,0.832,0.0979,0.061,138.266,71265,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VOODOO,6GzfnuzRzQOWuFLD9ulcJR,VOODOO DOLL,7AIiscePFRKJwfQhGOryGA,0.567,0.952,4,-1.553,0,0.103,0.145,0,0.426,0.509,128.985,216226,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VOODOO,6GzfnuzRzQOWuFLD9ulcJR,Beautiful Killer,0TzbkFWgDCoKk0PY5g0SPG,0.731,0.911,7,-1.942,1,0.0523,0.00584,0,0.0712,0.844,119.488,199968,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VOODOO,6GzfnuzRzQOWuFLD9ulcJR,Someday,465tFXlQR3Hz7Md8weP1KC,0.63,0.595,7,-5.195,1,0.0328,0.227,1.09E-06,0.144,0.359,90.013,235566,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VOODOO,6GzfnuzRzQOWuFLD9ulcJR,ONLY U,4koBxp2zMEsZtGLkd40nUb,0.606,0.951,5,-3.426,0,0.0574,0.178,0,0.257,0.588,91.938,224869,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VOODOO,6GzfnuzRzQOWuFLD9ulcJR,B.O.D.Y,3PPkJsYzbeNtGDRlBKM5oS,0.701,0.975,8,-2.246,1,0.181,0.0292,0,0.132,0.818,111.996,193438,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VOODOO,6GzfnuzRzQOWuFLD9ulcJR,Secret Night,5HxoeBcQYdzRnb2H80JQIs,0.707,0.967,10,-1.925,0,0.0495,0.0106,0,0.339,0.79,129.969,196197,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VOODOO,6GzfnuzRzQOWuFLD9ulcJR,Say U Say Me,3M9lb7i6jgEOu1AASTGFBh,0.726,0.793,4,-3.844,1,0.039,0.235,0,0.45,0.911,96.018,204742,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VOODOO,6GzfnuzRzQOWuFLD9ulcJR,Love come true,12gzi7gPXwO6cvZCm4EGDG,0.53,0.956,7,-1.866,1,0.0945,0.0153,0,0.226,0.616,153.878,201211,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VOODOO,6GzfnuzRzQOWuFLD9ulcJR,Thank You for My Love,3m0M4vCI5W4R95ZOX2Q3uF,0.567,0.659,2,-5.298,1,0.0334,0.268,0,0.109,0.297,81.993,256772,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VOODOO,6GzfnuzRzQOWuFLD9ulcJR,SUPER HERO,46K0wkOaBbzzdodV0xe1xP,0.703,0.896,1,-2.453,0,0.0459,0.00567,0,0.353,0.869,132.914,210731,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VOODOO,6GzfnuzRzQOWuFLD9ulcJR,Rock Ur Body,0eskolNoo1cDX4keYnizXo,0.698,0.872,2,-1.381,0,0.0653,0.011,0,0.0693,0.847,130.045,222249,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VOODOO,6GzfnuzRzQOWuFLD9ulcJR,ON AND ON,5GkHY36WKgA9d9KFbpXcXd,0.701,0.776,7,-1.197,1,0.114,0.0227,0,0.36,0.878,118.966,193806,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VOODOO,6GzfnuzRzQOWuFLD9ulcJR,hyde,6TITkRKENcKLpcbjKzNIMj,0.705,0.905,4,-2.635,1,0.111,0.0746,0,0.279,0.918,139.999,195774,4
VIXX,5BkB3rXc0qIdUtuEnhbK0A,VOODOO,6GzfnuzRzQOWuFLD9ulcJR,VOODOO DOLL (Inst.),2QtEg1JnB9VtQI45HF3YZm,0.537,0.949,9,-3.483,1,0.126,0.000586,0.882,0.448,0.298,129.002,216226,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,BE,6nYfHQnvkvOTNHnOhDT3sr,Life Goes On,5FVbvttjEvQ8r2BgUcJgNg,0.566,0.716,1,-5.733,1,0.0424,0.00691,0,0.37,0.45,81.068,207481,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,BE,6nYfHQnvkvOTNHnOhDT3sr,Fly To My Room,1NHl9g36Ebu3g16y0vtUNV,0.764,0.526,11,-7.355,1,0.212,0.0484,0,0.0718,0.588,114.91,222243,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,BE,6nYfHQnvkvOTNHnOhDT3sr,Blue & Grey,7Ki0hse0IfXEcXUlpyECbJ,0.547,0.605,8,-6.755,1,0.0415,0.42,0,0.125,0.364,121.953,254950,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,BE,6nYfHQnvkvOTNHnOhDT3sr,Skit,16SFlxZd0oH4YA7KvCQlsG,0.703,0.321,4,-13.135,1,0.884,0.864,0,0.908,0.544,114.822,179548,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,BE,6nYfHQnvkvOTNHnOhDT3sr,Telepathy,6Fnvi5QnVkTskSzeRvvQds,0.787,0.669,5,-4.333,0,0.0428,0.00782,0,0.123,0.57,104.994,202313,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,BE,6nYfHQnvkvOTNHnOhDT3sr,Dis-ease,0hxeouHqP3qzpTHerA7ha2,0.731,0.845,8,-5.352,1,0.132,0.0132,0,0.0782,0.484,101.085,239722,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,BE,6nYfHQnvkvOTNHnOhDT3sr,Stay,0TdWVbcerMAcvljXrl9gpG,0.582,0.693,6,-5.048,1,0.0465,0.114,0,0.13,0.341,125.904,204800,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,BE,6nYfHQnvkvOTNHnOhDT3sr,Dynamite,5QDLhrAOJJdNAmCTJ8xMyW,0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,199054,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,1nScVw87kRJiT2bg2Kswhp,INTRO : Calling,5raJ9QoZOdoRZ1MZOcygkR,0.486,0.61,10,-12.063,1,0.0348,0.582,0.791,0.144,0.0806,144.992,84613,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,1nScVw87kRJiT2bg2Kswhp,Stay Gold,3Ys2PYl1wyPKQIwyqhP9cQ,0.723,0.634,1,-5.415,1,0.0542,0.0892,0,0.0787,0.582,129.017,243267,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,1nScVw87kRJiT2bg2Kswhp,Boy With Luv - Japanese ver.,1GAAUZBTaIM1LwNpOJQJrZ,0.673,0.855,11,-4.65,0,0.089,0.0661,0,0.209,0.78,119.917,230013,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,1nScVw87kRJiT2bg2Kswhp,Make It Right - Japanese ver.,6P0Ni8GrnwRScC4uk8tKqM,0.571,0.703,7,-7.401,1,0.468,0.0163,0,0.262,0.238,104.067,225520,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,1nScVw87kRJiT2bg2Kswhp,Dionysus - Japanese ver.,6j0NiWoRQDiNC05RwVVZNa,0.455,0.893,7,-3.712,1,0.148,0.0218,0,0.358,0.588,175.992,248907,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,1nScVw87kRJiT2bg2Kswhp,IDOL - Japanese ver.,2vYF5MHeCNtqCVastthDAo,0.705,0.754,6,-5.453,0,0.0895,0.000331,0,0.129,0.422,126.014,223213,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,1nScVw87kRJiT2bg2Kswhp,Airplane pt.2 - Japanese ver.,4EeVAiJtyblHzvkN9sZCmM,0.752,0.782,0,-5.173,0,0.0297,0.04,1.04E-06,0.0841,0.901,139.994,220053,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,1nScVw87kRJiT2bg2Kswhp,FAKE LOVE - Japanese ver.,4jTEbIwCMcHSwlSEiR4NlQ,0.546,0.682,2,-5.628,0,0.039,0.00362,0,0.295,0.433,154.923,243533,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,1nScVw87kRJiT2bg2Kswhp,Black Swan - Japanese ver.,5smmjzMNkj4YSacTBH6taZ,0.714,0.736,2,-5.724,0,0.0819,0.166,0,0.133,0.536,147.037,198760,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,1nScVw87kRJiT2bg2Kswhp,ON - Japanese ver.,2hhizKAVm9wNn0d2N05jkG,0.598,0.821,9,-5.653,0,0.114,0.119,0,0.298,0.428,105.991,247987,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,1nScVw87kRJiT2bg2Kswhp,Lights,3TDUktzfYXMWjkWqwoT5F1,0.608,0.644,5,-5.588,1,0.0314,0.156,0,0.124,0.431,99.005,292853,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,1nScVw87kRJiT2bg2Kswhp,Your eyes tell,3TZ7NHkMT82AhwuYsd00Hz,0.449,0.491,9,-6.433,0,0.029,0.279,0,0.0654,0.258,139.923,245147,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,1nScVw87kRJiT2bg2Kswhp,OUTRO : The Journey,0VF357Gjay5vvCqWA1kSu6,0.523,0.455,9,-14.26,0,0.0632,0.704,0.459,0.135,0.165,136.959,76507,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,Intro : Persona,7incJHhOl108CJBxylqc1z,0.486,0.871,9,-4.475,0,0.337,0.0278,0,0.313,0.659,85.411,171023,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,Boy With Luv (Feat. Halsey),7lrqvdivAYRGEiO8JFP31G,0.645,0.862,11,-4.761,0,0.0845,0.0933,0,0.193,0.803,119.947,229773,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,Make It Right,30YLyzfEjMQsXj4ZFslAmT,0.639,0.706,7,-7.874,1,0.448,0.0104,0,0.132,0.259,105.782,226321,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,Jamais Vu,0PpNBEXkjalflGCMMsBV5B,0.608,0.47,8,-6.73,1,0.0428,0.226,0,0.0963,0.241,81,227275,4
