Date,Artist,Song Name,Song Korean Name,Song Type
9/21/2012,AshGray,Kill Heel,,Major
9/21/2012,AshGray,Don't forget me,날 잊지 말아요,Minor
9/19/2012,Mighty Mouth,At Times Like This,이럴때면,Major
9/18/2012,100%,Bad Boy,나쁜놈,Major
9/11/2012,BtoB,WOW,와우,Major
9/9/2012,FTISLAND,I Wish,좋겠어,Major
9/6/2012,24K,Hurry Up (Palliwow),빨리와,Major
9/4/2012,CNBLUE,Time Is Over,,Japanese
8/30/2012,Boyfriend,Be My Shine~ I will not let you go ~,Be my shine ～君を離さない～,Japanese
8/28/2012,B.A.P,CRASH,대박사건,Minor
8/26/2012,ZE:A,Phoenix,,Major
8/20/2012,U-KISS,One of You,,Japanese
8/16/2012,FTISLAND,Top Secret,,Japanese
8/13/2012,VIXX,Rock Ur Body,락 유어 바디,Major
8/12/2012,NU'EST,Not Over You,낫 오버 유,Minor
8/10/2012,Super Junior-K.R.Y,The One I Love,한 사람만을,Major
8/9/2012,CNBLUE,Come On,,Japanese
8/9/2012,Tasty,You Know Me,너 나 알아,Major
8/8/2012,Supernova,She's Gone,,Major
8/3/2012,Teen Top,Be Ma Girl,나랑 사귈래?,Major
7/31/2012,CNBLUE,Friday (T.G.I Friday's Brand Song),,CF
7/24/2012,A-PRINCE,You're The Only One,너 하나만 생각해,Major
7/21/2012,Beast,Beautiful Night,아름다운 밤이야,Major
7/18/2012,B.A.P,NO MERCY,노 멀씨,Major
7/18/2012,C-Clown,Solo,솔로,Major
7/11/2012,BIGSTAR,Hot Boy,핫보이,Major
7/10/2012,A-JAX,HOT GAME,핫게임,Major
7/10/2012,NU'EST,Action,액션,Major
7/9/2012,December,Unfinished,,Major
7/7/2012,CROSS GENE,La-Di Da-Di,라디다디,Major
7/6/2012,Myname,Summer Party,,Japanese
7/5/2012,U-KISS,Dear My Friend,,Japanese
7/3/2012,ZE:A,Aftermath,후유증,Major
6/14/2012,Boyfriend,Love Style,러브스타일,Major
6/9/2012,U-KISS,Believe,,Major
6/2/2012,BIGBANG,Monster,몬스터,Major
5/31/2012,A-JAX,ONE 4 U,원포유,Major
5/31/2012,Myname,Hello & Goodbye,헬로앤굿바이,Major
5/30/2012,Teen Top,To You,투 유,Major
5/29/2012,M.I.B,Only Hard For Me,나만 힘들게,Major
5/29/2012,LeeSsang,Pursuing The Happiness,행복을 찾아서,Minor
5/24/2012,Tritops,Love Addiction,금단현상,Major
5/24/2012,LeeSsang,Someday,,Major
5/23/2012,B1A4,Baby Good Night,잘자요 굿나잇,Major
5/23/2012,VIXX,Super Hero,슈퍼히어로,Major
5/22/2012,BtoB,Irresistible Lips,그 입술을 뺏었어,Minor
5/22/2012,FTISLAND,Stay,,Japanese
5/20/2012,2PM,Only You,온리 유,Minor
5/19/2012,JJ Project,Bounce,,Major
5/18/2012,LeeSsang,Hard To Be Humble,겸손은 힘들어,Major
5/16/2012,DMTN,E.R,이알,Major
5/15/2012,Infinite,The Chaser,추격자,Major
5/14/2012,A-JAX,Never Let Go,너 밖에 몰라서,Major
5/14/2012,Broken Valentine,Down,,Major
5/9/2012,Super Junior,Opera,오페라,Japanese
5/9/2012,Mighty Mouth,Bad Boy,나쁜놈,Major
5/8/2012,Block B,Action (RMX),액션,Minor
5/2/2012,BtoB,Father,아버지,Minor
5/1/2012,Touch,Walk With Me,같이 걷자,Major
5/1/2012,FTISLAND,Neverland,,Japanese
4/30/2012,December,She's Gone,,Major
4/29/2012,Block B,Close My Eyes,눈감아줄께,Minor
4/26/2012,B.A.P,POWER,파워,Major
4/25/2012,U-KISS,Dora Dora,돌아돌아,Major
4/19/2012,Noel,Fading Away,떠나간다,Major
4/18/2012,5tion,Deep Slow,딥슬로우,Minor
4/16/2012,Daybreak,Silly,,Major
4/12/2012,Baechigi,Two Mari,두 마리,Major
4/10/2012,Shinhwa,Venus,,Major
4/9/2012,Nell,The Day Before,그리고 남겨진 것들,Major
4/7/2012,EXO,MAMA,마마,Major
4/4/2012,M.I.B,Celebrate,,Minor
4/2/2012,ZE:A,Bad Sad Talk,이별드립,Minor
3/27/2012,Tritops,I'm A Bad Guy,나는 나쁜 놈 입니다,Major
3/25/2012,CNBLUE,Hey You,헤이 유,Major
3/22/2012,SHINee,Sherlock (Clue+Note),셜록,Major
3/21/2012,BtoB,Insane,비밀,Major
3/21/2012,5tion,Papillon,빠삐용,Major
3/15/2012,CNBLUE,Still in Love,아직 사랑한다,Major
3/14/2012,NU'EST,Face,페이스,Major
3/13/2012,B1A4,Baby I'm Sorry,베이비 아임 쏘리,Major
3/11/2012,2AM,I Wonder If You Hurt Like Me,너도 나처럼,Major
3/8/2012,EXO,History,히스토리,Major
3/6/2012,December,With This Song,이 노랠 빌려서,Major
3/6/2012,BIGBANG,Fantastic Baby,판타스틱 베이비,Major
3/1/2012,B.A.P,Secret Love,비밀연애,Minor
2/28/2012,BIGBANG,Bad Boy,배드 보이,Major
2/23/2012,U-KISS,For Kiss Me,평생,Major
2/21/2012,BIGBANG,Blue,블루,Major
2/16/2012,U-KISS,A Shared Dream,,Japanese
2/14/2012,Beast,Mystery,미스테리,Minor
2/12/2012,5tion,Let's Get Married,우리 결혼까지 하자,Major
2/1/2012,Block B,NalinA,난리나,Major
1/30/2012,FTISLAND,Severely,지독하게,Major
1/29/2012,CNBLUE,Where You Are,,Japanese
1/29/2012,EXO,What Is Love,사랑은 무엇인가,Minor
1/25/2012,B.A.P,WARRIOR,워리어,Major
1/9/2012,MBLAQ,This Is War,전쟁이야,Major
1/9/2012,Broken Valentine,No Name,,Major
1/7/2012,JYJ,Get Out,,Major
1/5/2012,JYJ,In Heaven,,Major
1/4/2012,Teen Top,Crazy,미치겠어,Major
1/3/2012,Dynamic Duo,Without You,거기서거기,Major
12/18/2011,Super Junior-D&E,"Oppa, Oppa",떴다 오빠,
12/8/2011,MBLAQ,White Forever,,Minor
12/7/2011,Boyfriend,I'll Be There,내가 갈게,Major
12/5/2011,Infinite,Lately (White Confession),하얀고백,Minor
12/5/2011,FTISLAND,Distance,,Japanese
11/24/2011,ZE:A,Daily Daily,,Japanese
11/23/2011,U-KISS,Tick Tack,,Japanese
11/11/2011,Trax,Blind,창문,Major
11/1/2011,FTISLAND,Satisfaction,,Japanese
11/1/2011,FTISLAND,Treasure,,Japanese
10/31/2011,CNBLUE,In My Head,,Japanese
10/31/2011,FTISLAND,Brand New Days,,Japanese
10/31/2011,FTISLAND,May,ハルカ,Japanese
10/31/2011,FTISLAND,Let It Go!,,Japanese
10/27/2011,Myname,Message,메세지,Major
10/25/2011,Noel,I Miss You,그리워 그리워,Major
10/24/2011,M.I.B,G.D.M,지디엠,Minor
10/22/2011,FTISLAND,So Today...,,Japanese
10/21/2011,BIGBANG,The North Face,노스페이스,CF
10/10/2011,FTISLAND,Like Birds,새들처럼,Major
10/5/2011,N-Sonic,Super Boy,슈퍼 보이,Major
10/5/2011,Boyfriend,Don't Touch My Girl,내 여자 손대지마,Major
9/26/2011,Super Junior,A-Cha,아차,Major
9/25/2011,Infinite,Paradise,파라다이스,Major
9/15/2011,FTISLAND,Flower Rock,,Japanese
8/31/2011,U-KISS,Neverland,네버랜드,Major
8/29/2011,ZE:A,Wait Yo!,왜요?,Minor
8/26/2011,Super Junior,Superman,슈퍼맨,Major
8/24/2011,Super Junior-M,Perfection,태완미,Major
8/24/2011,Nemesis,Ending Credit,엔딩 크레딧,Major
8/23/2011,LeeSsang,Turned off the TV,TV를 껐네,Minor
8/10/2011,December,Cry Out With My Heart,가슴으로 운다,Major
8/3/2011,Super Junior,Mr. Simple,미스터 심플,Major
7/27/2011,Teen Top,No More Perfume on You,향수 뿌리지마,Major
7/25/2011,2PM,Hot,핫,Minor
7/20/2011,Infinite,Be Mine,내꺼하자,Major
7/19/2011,2PM,Give It To Me,기브 잇 투미,Minor
7/15/2011,B1A4,Beautiful Target,뷰티풀 타겟,Major
7/13/2011,B1A4,Only Learned the Bad Things,못된 것만 배워서,Major
7/11/2011,MBLAQ,Mona Lisa,모나리자,Major
7/7/2011,ZE:A,Watch Out,,Major
6/30/2011,AshGray,Fade In Out,,Minor
6/30/2011,AshGray,12:30 AM,새벽열두시반,Major
6/29/2011,Mighty Mouth,La La La,랄랄라,Major
6/22/2011,M&D,Close Ur Mouth,뭘봐,Major
6/22/2011,Block B,Tell Them,가서 전해,Major
6/20/2011,2PM,Hands Up,핸즈 업,Major
5/25/2011,Boyfriend,Boyfriend,보이프렌드,Major
5/23/2011,Daybreak,Shall We Dance?,,Major
5/23/2011,FTISLAND,Hello Hello,,Major
5/16/2011,Beast,Fiction,픽션,Major
5/5/2011,Touch,Rockin' The Club,,Major
5/4/2011,Untouchable,You You,,Major
4/25/2011,CNBLUE,Love Girl,러브 걸,Major
4/20/2011,B1A4,O.K,오케이,Major
4/15/2011,Super Junior-K.R.Y,Fly,,OST
4/13/2011,BIGBANG,Love Song,러브송,Major
4/13/2011,Block B,Freeze!,그대로 멈춰라!,Major
3/30/2011,U-KISS,330,,Major
3/19/2011,CNBLUE,Intuition,직감,Major
3/18/2011,SG Wannabe,Only,고작,Major
3/17/2011,ZE:A,Here I Am,,Major
3/16/2011,Infinite,Nothing's Over,낫씽즈 오버,Major
3/14/2011,TVXQ!,Before U Go,이것만은 알고 가,Major
3/13/2011,Teen Top,Angel,,Minor
2/28/2011,BIGBANG,Tonight,투나잇,Major
2/15/2011,Flower,You Are My Everything,,Major
2/14/2011,DMTN,Lover Cop,,Major
2/14/2011,DMTN,The Man Opposed,그남자는반대,Major
1/31/2011,GD&T.O.P,Baby Good Night,베이비굿나잇,Major
1/18/2011,TVXQ!,How can I,믿기 싫은 이야기,Minor
1/18/2011,Mighty Mouth,Tok Tok,톡톡,Major
1/13/2011,Teen Top,Supa Luv,수파 러브,Major
1/11/2011,MBLAQ,Stay,스테이,Major
1/5/2011,Infinite,Before The Dawn (BTD),비티디,Major
1/4/2011,TVXQ!,Keep Your Head Down,왜,Major
1/2/2011,MBLAQ,Cry,크라이,Major
12/30/2010,Untouchable,Only One,단 한사람,Major
12/19/2010,TVXQ!,Athena,아테나,OST
12/9/2010,AshGray,God,,Major
12/3/2010,Brown Eyed Soul,If it is the same,똑같다면,Major
12/2/2010,Untouchable,Make A Fuss,난리 브루스,Major
11/24/2010,M.C The Max,I Love You,사랑합니다,Major
11/18/2010,Untouchable,Jiggy Get Down,,Major
11/15/2010,Beast,Beautiful,뷰티풀,Major
11/10/2010,V.O.S,You Flow From Me,네겐 내가 흘러서,Major
10/29/2010,U-KISS,Shut Up!!,시끄러!!,Major
10/25/2010,2AM,You Wouldn't Answer My Calls,전활 받지 않는 너에게,Major
10/25/2010,2AM,Like Crazy,미친 듯이,Major
10/21/2010,SG Wannabe,Sunflower,해바라기,Major
10/11/2010,2PM,I'll Be Back,아윌 비 백,Major
10/6/2010,CNBLUE,Love,러브 걸,Major
10/4/2010,SHINee,Hello,헬로,Major
9/29/2010,Beast,Breath,숨,Major
9/27/2010,CNBLUE,I'm a Loner,외톨이야,Major
9/17/2010,V.O.S,Full Story,,Major
9/2/2010,Trax,Oh! My Goddess,오! 나의 여신님,Major
9/1/2010,DMTN,Round 1,라운드 원,Major
8/25/2010,FTISLAND,Love Love Love,사랑 사랑 사랑,Major
8/24/2010,BIGBANG,Beautiful Hangover,,Japanese
8/22/2010,2PM,Boom Boom Boom,붐붐붐,Major
8/18/2010,Supernova,On Days That I Missed You,그리운 날에,Major
8/16/2010,2PM,Thank You,,Minor
8/3/2010,Infinite,She's Back,쉬즈 벡,Major
7/16/2010,Daybreak,Popcorn,팝콘,Minor
7/12/2010,Teen Top,Clap,박수,Major
7/7/2010,Super Junior,No Other,너 같은 사람 또 없어,Major
6/19/2010,SHINee,Lucifer,루시퍼,Major
6/15/2010,Untouchable,Merry Go Round,회전목마,Major
6/10/2010,2PM,I Will Give You My Life,목숨을 건다,Minor
6/9/2010,Infinite,Comeback Again,다시돌아와,Major
5/24/2010,SS501,Love Ya,러브 야,Major
5/24/2010,SS501,Let Me Be The One,그게 나라고..,Major
5/24/2010,Super Junior,Victory Korea,,CF
5/24/2010,2AM,No.1,,Special
5/16/2010,BIGBANG,Tell Me Goodbye,,Japanese
5/11/2010,Super Junior,Bonamana,미인아,Major
5/11/2010,Brown Eyed Soul,Love Ballad,,Major
4/18/2010,2PM,Without You,위드아웃 유,Major
4/9/2010,Brown Eyed Soul,I'll Move,비켜줄께,Major
4/5/2010,2AM,I Was Wrong,잘못했어,Major
3/25/2010,ZE:A,All Day Long,하루종일,Major
3/1/2010,Beast,Shock,쇼크,Major
2/25/2010,V.O.S,I am Sorry,미안합니다,Major
2/16/2010,4Men,Baby You,,Major
2/2/2010,Daybreak,Good,좋다,Major
1/29/2010,4Men,Magic Body,,Major
1/26/2010,Trax,Let You Go,가슴이 차가운 남자,Major
1/23/2010,2AM,Never Let You Go,죽어도 못보내,Major
1/18/2010,4Men,Can't Do,못해,Major
1/7/2010,ZE:A,Mazeltov,,Major
12/16/2009,FTISLAND,I Believe Myself,,Japanese
12/16/2009,FTISLAND,Raining,,Japanese
12/16/2009,FTISLAND,The One,,Japanese
12/10/2009,Super Junior,"Sorry, Sorry - Answer",쏘리쏘리 앤써,Special
12/9/2009,2PM,Tired of Waiting,기다리다 지친다,Major
11/26/2009,LeeSsang,Let's Meet Now,우리 지금 만나,Minor
11/17/2009,Super Junior-M,Blue Tomorrow,到了明天,Chinese
11/13/2009,4Men,Knock Knock Knock,똑똑똑,Major
11/11/2009,2PM,Heartbeat,하트 비트,Major
11/3/2009,BIGBANG,Koewokikasete,声をきかせて,Japanese
10/29/2009,Dynamic Duo,Guilty,죽일놈,Minor
10/26/2009,FT Triple,Love Letter,러브레터,Major
10/22/2009,Mighty Mouth,Smile,,Major
10/22/2009,Nemesis,Sad waltz,슬픈 사랑의 왈츠,Major
10/20/2009,SS501,Love Like This,러브 라이크 디스,Major
10/16/2009,SHINee,Ring Ding Dong,링딩동,Major
10/14/2009,Beast,Bad Girl,배드 걸,Major
10/5/2009,LeeSsang,"Can't Breakup Girl, Can't Breakaway Boy","헤어지지 못하는 여자, 떠나가지 못하는 남자",Minor
9/24/2009,Super Junior-M,Super Girl,,Chinese
9/21/2009,Epik High,Wannabe,따라해,Minor
8/12/2009,TVXQ!,Are You A Good Girl?,악녀,Minor
8/6/2009,Tritops,Say Love,사랑한단말,Major
8/6/2009,Mighty Mouth,Love Class,,Major
7/16/2009,FTISLAND,I Hope,바래,Major
6/29/2009,BIGBANG,GaraGara GO!!,ガラガラ GO!!,Japanese
6/27/2009,2PM,I Hate You,니가 밉다,Major
6/23/2009,M.C The Max,The rear car horn,뒤차가 경적을,Major
6/9/2009,Untouchable,Oh,,Major
5/29/2009,V.O.S,I'm In Trouble,큰일이다,Major
5/25/2009,SHINee,Juliette,줄리엣,Major
5/25/2009,BIGBANG,My Heaven,,Japanese
5/12/2009,Super Junior,It's You,너라고,Major
4/17/2009,SG Wannabe,My love cry,내사랑 울보,Minor
4/15/2009,2PM,Again & Again,어게인 앤 어게인,Major
4/3/2009,FTISLAND,Missing U,,Major
3/27/2009,Epik High,Map The Soul,,Major
3/19/2009,2AM,Confession Of A Friend,친구의 고백,Major
3/17/2009,J-Walk,Shout out I love you,사랑한다 외쳐요,Major
3/13/2009,Super Junior,"Sorry, Sorry",쏘리 쏘리,Major
3/3/2009,Untouchable,Give you everything,다 줄게,Minor
2/9/2009,FTISLAND,Bad Woman,나쁜 여자야,Major
2/3/2009,U-KISS,I Like You,니가 좋아,Major
1/7/2009,Untouchable,Tell Me Why,,Major
12/11/2008,M.C The Max,Goodbye To Romance,,Major
11/28/2008,Dynamic Duo,Mother's miso soup,어머니의 된장국,Minor
11/27/2008,Nell,Part 2,,Major
11/21/2008,TVXQ!,Wrong Number,,Major
11/21/2008,SS501,U R Man,유 아 맨,Major
11/17/2008,Mighty Mouth,Family,,Major
10/17/2008,FTISLAND,Heaven,,Major
10/17/2008,Super Junior-T,Rokkugo,로꾸거!!!,Major
10/9/2008,BIGBANG,With You,,Japanese
10/7/2008,BIGBANG,Number 1,,Japanese
10/7/2008,BIGBANG,How Gee,,Japanese
10/1/2008,Super Junior,One Love,원 러브,Special
9/30/2008,Epik High,One Minute One Second,1분 1초,Major
9/30/2008,M.C The Max,Unbeknown to tears,눈물은 모르게,Major
9/18/2008,TVXQ!,Mirotic,주문,Major
9/18/2008,2PM,10 out of 10,10점 만점에 10점,Major
8/29/2008,SHINee,A.Mi.Go,아.미.고,Major
8/25/2008,SHINee,Love Like Oxygen,산소 같은 너,Minor
8/25/2008,Dynamic Duo,Solo,,Major
8/22/2008,FTISLAND,After Love,사랑후애,Major
8/8/2008,BIGBANG,Haru Haru,하루하루,Major
8/5/2008,Super Junior-Happy,Pajama Party,파자마파티,
7/24/2008,SS501,You Are My Heaven,넌 나의 천국,Major
7/21/2008,2AM,This Song,이노래,Major
7/3/2008,Shinhwa,Destiny of Love,흔적,Major
6/23/2008,SG Wannabe,Beautiful Farewell,멋지게 이별,Minor
6/11/2008,Epik High,Umbrella,우산,Minor
6/9/2008,J-Walk,My Love,,Major
6/7/2008,FTISLAND,Soyogi,,Japanese
6/7/2008,FTISLAND,Friendship,,Japanese
6/5/2008,Super Junior-Happy,Cooking? Cooking!,요리왕,
5/22/2008,SHINee,Replay,누난 너무 예뻐,Major
5/14/2008,V.O.S,Beautiful Life,,Major
5/2/2008,V.O.S,One flower,하나의 꽃,Minor
4/30/2008,Super Junior-M,Me,迷,Chinese
4/23/2008,SG Wannabe,Lalala,라라라,Major
4/17/2008,Epik High,One,,Major
4/10/2008,Shinhwa,Run,,Major
4/3/2008,SG Wannabe,Miss You,보고싶어,Major
3/21/2008,Nell,Time Spent Walking Through Memories,기억을 걷는 시간,Major
3/13/2008,SS501,Deja Vu,데자뷰,Major
3/13/2008,SS501,A Song Calling For You,널부르는 노래,Major
2/12/2008,Dynamic Duo,Complex,복잡해,Minor
2/5/2008,TVXQ!,Purple Line,,Major
1/3/2008,SG Wannabe,First Snow,첫눈,Major
12/7/2007,Shinhwa,The Snowy Night,눈 오는 날,Minor
12/4/2007,FTISLAND,Until You Come Back,너 올 때까지,Major
12/3/2007,SG Wannabe,Christmas Story,크리스마스 이야기,Minor
11/22/2007,BIGBANG,Last Farewell,마지막 인사,Major
11/13/2007,Super Junior,Marry U,메리유,Major
10/30/2007,Supernova,Goodbye,안녕,Major
10/12/2007,J-Walk,Yeowoobi,여우비,Major
10/11/2007,Tritops,Tree Fog,청개구리,Major
10/8/2007,FTISLAND,A Man's First Love Follows Him to the Grave,남자의 첫사랑은 무덤까지 간다,
9/21/2007,Super Junior,Don't Don,돈돈,Major
9/20/2007,Supernova,Hit & Where Are You,HIT&너는어디에,Major
9/11/2007,V.O.S,Please..,부디..,Major
9/10/2007,V.O.S,Daily,매일매일,Major
8/16/2007,BIGBANG,Lies,거짓말,Major
8/16/2007,BIGBANG,Always,올웨이즈,Major
8/8/2007,FTISLAND,Thunder,천둥,Major
7/6/2007,Super Junior,Happiness,행복,Minor
7/5/2007,TVXQ!,You're My Miracle,세상에 단 하나뿐인 마음,Minor
6/20/2007,M.C The Max,Love Letter,붉은 노을,Minor
6/20/2007,M.C The Max,Oh! Plz,,Minor
6/8/2007,FTISLAND,Lovesick,사랑앓이,Major
6/7/2007,FTISLAND,I Am Happy,행복합니다,
6/4/2007,Dynamic Duo,Attendance Check,출첵,Major
5/8/2007,SG Wannabe,Music Is My Life,비틀즈의 음악보다,Minor
4/27/2007,M.C The Max,Stop My Heart,가슴아 그만해,Minor
4/17/2007,M.C The Max,If Love Ends,사랑이 끝나면,Minor
4/9/2007,Epik High,Love Love Love,,Minor
4/4/2007,Nell,Cure,치유,Minor
1/29/2007,SG Wannabe,Kashiri,가시리,Minor
1/25/2007,Shinhwa,Because You're Pretty,예쁘잖아,Minor
1/24/2007,Epik High,Fan,,Major
12/22/2006,BIGBANG,Dirty Cash,더티 캐쉬,Major
11/21/2006,BIGBANG,Forever With U,포에버 윗 유,Major
11/21/2006,BIGBANG,Goodbye Baby,굿바이 베이비,Major
11/15/2006,SG Wannabe,I can only look at it + Ordinary People + Love,그저 바라볼 수만 있어도 + Ordinary People + 사랑가,Major
11/10/2006,SS501,Unlock,언락,Major
9/29/2006,TVXQ!,O Jung Ban Hap,정반합,Major
9/29/2006,TVXQ!,Balloons,풍선,Major
9/28/2006,BIGBANG,La-La-La,라라라,Major
9/28/2006,BIGBANG,Ma Girl,마이걸,Major
9/21/2006,Nell,Loosing Heart,마음을 잃다,Major
9/21/2006,Nell,Good Night,,Major
8/28/2006,BIGBANG,We Belong Together,위 빌롱 투게더,Major
8/28/2006,BIGBANG,A Fool Of Tears,눈물뿐인 바보,Major
8/28/2006,BIGBANG,This Love,디스,Major
8/11/2006,Shinhwa,Throw My Fist,,Major
8/11/2006,Shinhwa,You're My Everything,,Major
7/28/2006,TVXQ!,Holding Back The Tears,그리고…,Minor
7/18/2006,Trax,Cold Rain,초우,Major
7/18/2006,Trax,Embrace One's Soul,영혼을 감싸안아,Minor
6/20/2006,Super Junior,Dancing Out,,
6/14/2006,Shinhwa,In our heart there is the sun,僕らの心には太陽がある,Japanese
6/13/2006,Super Junior,U,유,Major
5/11/2006,Shinhwa,Once in a Lifetime,,Major
2/24/2006,Super Junior,Miracle,미라클,Minor
12/15/2005,"TVXQ, Super Junior",Show Me Your Love,,Special
11/21/2005,V.O.S,Time limit,시한부,Major
11/11/2005,Super Junior,Twins (Knock Out),트윈스,Major
11/1/2005,1TYM,How Many Times,몇번이나,Major
11/1/2005,1TYM,Do You Know Me,니가 날 알어?,Major
9/15/2005,Nemesis,La rose de versailles,베르사이유의 장미,Major
9/12/2005,TVXQ!,Tonight,,Major
9/12/2005,TVXQ!,One,,Minor
9/12/2005,TVXQ!,Rising Sun,순수,Major
9/12/2005,TVXQ!,Always There,약속했던 그 때에,Minor
6/20/2005,TVXQ!,Hi Ya Ya,여름날,Major
4/14/2005,Shinhwa,"Hey, Dude!",,CF
2/26/2005,SG Wannabe,Crime and Punishment,죄와 벌,Major
2/26/2005,SG Wannabe,As I Live,살다가,Minor
12/15/2004,Trax,Scorpio,,Major
12/6/2004,TVXQ!,Magic Castle,마법의 성,Major
11/12/2004,Jinusean,Phone Number,전화번호,Major
10/11/2004,TVXQ!,My Little Princess,있잖아요...,Major
10/11/2004,TVXQ!,Tri-Angle,,Major
10/11/2004,TVXQ!,I Believe,믿어요,Major
8/27/2004,Shinhwa,Brand New,브랜뉴,Major
8/27/2004,Shinhwa,Fever Crazy,열병 Crazy,Major
8/27/2004,Shinhwa,Oh!,,Major
8/27/2004,Shinhwa,Angel,,Major
8/27/2004,Shinhwa,2gether 4ever,,Major
8/27/2004,Shinhwa,Erase All of Time + Red String,세월의 흔적 다 버리고 + 천생연분,Minor
7/26/2004,Epik High,By Myself,혼자라도,Minor
7/20/2004,Trax,Paradox,,Major
6/29/2004,TVXQ!,Drive,,Special
6/24/2004,TVXQ!,The Way You Are,,Major
5/21/2004,Shinhwa,How Do I Say,,Major
5/14/2004,V.O.S,Look in your eyes,눈을 보고 말해요,Minor
5/14/2004,V.O.S,For Dear Person,소중한 사람을 위해,Major
5/14/2004,V.O.S,That's it,그게되나요,Major
1/20/2004,Epik High,I Remember,,Minor
1/20/2004,SG Wannabe,Timeless,,Major
1/20/2004,SG Wannabe,I Loved You To Death,죽을 만큼 사랑했어요,Minor
1/15/2004,TVXQ!,Hug,,Major
12/31/2003,Shinhwa,Young Gunz,,Major
11/26/2003,1TYM,Cry,,Major
11/26/2003,1TYM,Good Love,,Major
11/26/2003,1TYM,Hot,뜨거,Major
11/26/2003,1TYM,Without You,윗아웃 유,Major
12/14/2001,1TYM,Make It Last,,Major
12/14/2001,1TYM,Mother,어머니,Major
12/14/2001,1TYM,Nasty,,Major
5/1/2001,Moon Child,Because of Love,사랑하니까,Major
2/7/2001,Jinusean,A-Yo,,Major
10/1/2000,H.O.T,Outside Castle,,Major
10/1/2000,H.O.T,A Song For Lady,For 연가,Major
4/21/2000,1TYM,One Love,,Major
10/1/1999,H.O.T,I Yah!,아이야,Major
3/9/1999,Jinusean,How Deep Is Your Love,,Major
3/9/1999,Jinusean,Taekwon V,,Major
11/17/1998,1TYM,1TYM,,Major
9/1/1998,H.O.T,Line Up!,열맞춰,Major
9/1/1998,H.O.T,Hope,빛,Minor
1/5/1998,Jinusean,What U Wanna Do,이제 더 이상,Major
3/1/1997,Jinusean,Gasoline,,Major
1/1/1997,H.O.T,Wolf And Sheep,늑대와 양,Major
1/1/1997,H.O.T,Happy,행복,Minor
10/1/1996,H.O.T,Warrior's Descendant,전사의 후예,Major
10/1/1996,H.O.T,Candy,캔디,Minor
10/5/1995,Seo Taiji and Boys,Come Back Home,컴백홈,Major
10/5/1995,Seo Taiji and Boys,Freestyle,프리스타일,Minor
